time_utc,Price,Load_DA,Solar_DA,WindOn_DA,Coal,NGas,Oil,EUA
2018-09-30 22:00:00,59.53,23.685,0.2027,7.047,87.93,27.443,73.4,21.32
2018-09-30 23:00:00,56.1,22.447,0.1755,7.314,87.93,27.443,73.4,21.32
2018-10-01 00:00:00,51.41,21.677,0.0836,7.526,87.93,27.443,73.4,21.32
2018-10-01 01:00:00,47.38,21.451,0.0642,7.698,87.93,27.443,73.4,21.32
2018-10-01 02:00:00,47.59,21.488,0.0488,7.836,87.93,27.443,73.4,21.32
2018-10-01 03:00:00,51.61,22.128,0.0483,8.059,87.93,27.443,73.4,21.32
2018-10-01 04:00:00,69.13,24.722,0.0509,8.322,87.93,27.443,73.4,21.32
2018-10-01 05:00:00,74.9,28.532,0.0418,8.586,87.93,27.443,73.4,21.32
2018-10-01 06:00:00,75.67,30.13,0.2158,8.84,87.93,27.443,73.4,21.32
2018-10-01 07:00:00,76.24,31.31,1.2231,8.969,87.93,27.443,73.4,21.32
2018-10-01 08:00:00,73.7,31.896,2.6774,9.04,87.93,27.443,73.4,21.32
2018-10-01 09:00:00,72.45,32.313,3.9754,9.048,87.93,27.443,73.4,21.32
2018-10-01 10:00:00,69.95,32.979,4.7656,8.997,87.93,27.443,73.4,21.32
2018-10-01 11:00:00,66.23,33.239,5.0496,8.985,87.93,27.443,73.4,21.32
2018-10-01 12:00:00,61.17,32.449,5.0306,9.33,87.93,27.443,73.4,21.32
2018-10-01 13:00:00,59.45,31.962,4.8542,9.742,87.93,27.443,73.4,21.32
2018-10-01 14:00:00,58.18,31.96,4.5025,10.138,87.93,27.443,73.4,21.32
2018-10-01 15:00:00,60.42,31.886,3.904,10.324,87.93,27.443,73.4,21.32
2018-10-01 16:00:00,69.93,31.371,2.7938,10.453,87.93,27.443,73.4,21.32
2018-10-01 17:00:00,75.0,31.495,1.4137,10.549,87.93,27.443,73.4,21.32
2018-10-01 18:00:00,75.67,33.274,0.6686,10.567,87.93,27.443,73.4,21.32
2018-10-01 19:00:00,70.08,32.47,0.4328,10.566,87.93,27.443,73.4,21.32
2018-10-01 20:00:00,64.91,29.263,0.3635,10.546,87.93,27.443,73.4,21.32
2018-10-01 21:00:00,59.49,26.759,0.3247,10.382,87.93,27.443,73.4,21.32
2018-10-01 22:00:00,59.14,25.298,0.2379,9.69,87.63,27.257,73.43,20.95
2018-10-01 23:00:00,56.97,24.149,0.1795,9.471,87.63,27.257,73.43,20.95
2018-10-02 00:00:00,51.41,23.392,0.1331,9.248,87.63,27.257,73.43,20.95
2018-10-02 01:00:00,48.55,23.118,0.0943,9.064,87.63,27.257,73.43,20.95
2018-10-02 02:00:00,48.29,22.968,0.0592,8.899,87.63,27.257,73.43,20.95
2018-10-02 03:00:00,50.64,23.401,0.0463,8.763,87.63,27.257,73.43,20.95
2018-10-02 04:00:00,58.18,25.421,0.0453,8.632,87.63,27.257,73.43,20.95
2018-10-02 05:00:00,73.43,28.826,0.0291,8.52,87.63,27.257,73.43,20.95
2018-10-02 06:00:00,74.26,30.004,0.2194,8.404,87.63,27.257,73.43,20.95
2018-10-02 07:00:00,75.49,31.054,1.2834,8.274,87.63,27.257,73.43,20.95
2018-10-02 08:00:00,73.7,31.424,2.8173,8.24,87.63,27.257,73.43,20.95
2018-10-02 09:00:00,70.47,31.83,4.1528,8.064,87.63,27.257,73.43,20.95
2018-10-02 10:00:00,71.5,32.355,4.8898,7.813,87.63,27.257,73.43,20.95
2018-10-02 11:00:00,69.93,32.576,5.1894,7.563,87.63,27.257,73.43,20.95
2018-10-02 12:00:00,65.99,31.802,5.2241,7.453,87.63,27.257,73.43,20.95
2018-10-02 13:00:00,65.1,31.303,5.0761,7.376,87.63,27.257,73.43,20.95
2018-10-02 14:00:00,65.01,31.269,4.719,7.338,87.63,27.257,73.43,20.95
2018-10-02 15:00:00,67.13,31.115,4.0557,7.468,87.63,27.257,73.43,20.95
2018-10-02 16:00:00,73.94,30.608,2.9267,7.627,87.63,27.257,73.43,20.95
2018-10-02 17:00:00,78.76,30.843,1.3715,7.801,87.63,27.257,73.43,20.95
2018-10-02 18:00:00,80.0,32.864,0.6709,7.982,87.63,27.257,73.43,20.95
2018-10-02 19:00:00,75.21,32.023,0.4443,8.137,87.63,27.257,73.43,20.95
2018-10-02 20:00:00,69.95,29.03,0.3955,8.263,87.63,27.257,73.43,20.95
2018-10-02 21:00:00,65.1,26.582,0.34,8.061,87.63,27.257,73.43,20.95
2018-10-02 22:00:00,61.87,25.571,0.2929,7.43,88.56,27.114,75.18,21.14
2018-10-02 23:00:00,58.79,24.424,0.2288,7.214,88.56,27.114,75.18,21.14
2018-10-03 00:00:00,57.55,23.625,0.1477,6.978,88.56,27.114,75.18,21.14
2018-10-03 01:00:00,57.0,23.372,0.1083,6.7,88.56,27.114,75.18,21.14
2018-10-03 02:00:00,57.0,23.267,0.0664,6.44,88.56,27.114,75.18,21.14
2018-10-03 03:00:00,57.0,23.684,0.0528,6.178,88.56,27.114,75.18,21.14
2018-10-03 04:00:00,61.03,25.709,0.0557,6.123,88.56,27.114,75.18,21.14
2018-10-03 05:00:00,77.0,29.068,0.0317,6.06,88.56,27.114,75.18,21.14
2018-10-03 06:00:00,78.68,30.352,0.2346,5.753,88.56,27.114,75.18,21.14
2018-10-03 07:00:00,79.73,31.302,1.3023,5.299,88.56,27.114,75.18,21.14
2018-10-03 08:00:00,78.0,31.758,2.8958,4.836,88.56,27.114,75.18,21.14
2018-10-03 09:00:00,76.89,32.252,4.3206,4.497,88.56,27.114,75.18,21.14
2018-10-03 10:00:00,75.67,32.845,5.0267,4.284,88.56,27.114,75.18,21.14
2018-10-03 11:00:00,75.85,32.968,5.2797,4.085,88.56,27.114,75.18,21.14
2018-10-03 12:00:00,74.01,32.081,5.296,4.147,88.56,27.114,75.18,21.14
2018-10-03 13:00:00,73.78,31.695,5.1469,4.298,88.56,27.114,75.18,21.14
2018-10-03 14:00:00,73.7,31.639,4.804,4.512,88.56,27.114,75.18,21.14
2018-10-03 15:00:00,74.14,31.628,4.1523,4.765,88.56,27.114,75.18,21.14
2018-10-03 16:00:00,77.03,31.163,2.9577,5.037,88.56,27.114,75.18,21.14
2018-10-03 17:00:00,80.0,31.298,1.4054,5.298,88.56,27.114,75.18,21.14
2018-10-03 18:00:00,81.65,33.362,0.6839,5.321,88.56,27.114,75.18,21.14
2018-10-03 19:00:00,78.27,32.392,0.4594,5.293,88.56,27.114,75.18,21.14
2018-10-03 20:00:00,74.89,29.341,0.4184,5.206,88.56,27.114,75.18,21.14
2018-10-03 21:00:00,71.1,26.983,0.3343,4.91,88.56,27.114,75.18,21.14
2018-10-03 22:00:00,65.08,25.622,0.2857,4.464,87.54,27.471,73.45,21.3
2018-10-03 23:00:00,62.21,24.481,0.2508,4.047,87.54,27.471,73.45,21.3
2018-10-04 00:00:00,61.85,23.559,0.1636,3.641,87.54,27.471,73.45,21.3
2018-10-04 01:00:00,61.67,23.319,0.1026,3.288,87.54,27.471,73.45,21.3
2018-10-04 02:00:00,61.85,23.185,0.0742,2.993,87.54,27.471,73.45,21.3
2018-10-04 03:00:00,61.89,23.562,0.0659,2.769,87.54,27.471,73.45,21.3
2018-10-04 04:00:00,74.67,25.608,0.0381,2.572,87.54,27.471,73.45,21.3
2018-10-04 05:00:00,80.37,28.952,0.0516,2.395,87.54,27.471,73.45,21.3
2018-10-04 06:00:00,81.22,30.264,0.2324,2.079,87.54,27.471,73.45,21.3
2018-10-04 07:00:00,82.3,31.275,1.3218,1.764,87.54,27.471,73.45,21.3
2018-10-04 08:00:00,79.17,31.657,2.9619,1.534,87.54,27.471,73.45,21.3
2018-10-04 09:00:00,76.89,32.131,4.3508,1.481,87.54,27.471,73.45,21.3
2018-10-04 10:00:00,75.04,32.697,5.0702,1.449,87.54,27.471,73.45,21.3
2018-10-04 11:00:00,75.21,32.832,5.3048,1.463,87.54,27.471,73.45,21.3
2018-10-04 12:00:00,74.9,32.024,5.2957,1.566,87.54,27.471,73.45,21.3
2018-10-04 13:00:00,74.89,31.629,5.1457,1.729,87.54,27.471,73.45,21.3
2018-10-04 14:00:00,74.89,31.607,4.8053,1.919,87.54,27.471,73.45,21.3
2018-10-04 15:00:00,77.24,31.555,4.1571,2.224,87.54,27.471,73.45,21.3
2018-10-04 16:00:00,80.0,31.109,2.9474,2.616,87.54,27.471,73.45,21.3
2018-10-04 17:00:00,80.48,31.357,1.4315,3.051,87.54,27.471,73.45,21.3
2018-10-04 18:00:00,84.13,33.325,0.6906,3.234,87.54,27.471,73.45,21.3
2018-10-04 19:00:00,79.81,32.261,0.4652,3.272,87.54,27.471,73.45,21.3
2018-10-04 20:00:00,76.2,29.226,0.4484,3.364,87.54,27.471,73.45,21.3
2018-10-04 21:00:00,71.18,26.96,0.39,3.19,87.54,27.471,73.45,21.3
2018-10-04 22:00:00,72.16,25.815,0.3862,3.6,87.95,27.902,73.03,22.11
2018-10-04 23:00:00,69.8,24.596,0.2936,3.488,87.95,27.902,73.03,22.11
2018-10-05 00:00:00,64.4,23.664,0.1291,3.624,87.95,27.902,73.03,22.11
2018-10-05 01:00:00,63.25,23.365,0.0565,3.55,87.95,27.902,73.03,22.11
2018-10-05 02:00:00,63.19,23.228,0.091,3.455,87.95,27.902,73.03,22.11
2018-10-05 03:00:00,61.74,23.558,0.0732,3.295,87.95,27.902,73.03,22.11
2018-10-05 04:00:00,71.92,25.596,0.0753,3.057,87.95,27.902,73.03,22.11
2018-10-05 05:00:00,79.08,29.041,0.0716,2.853,87.95,27.902,73.03,22.11
2018-10-05 06:00:00,80.0,30.311,0.2178,2.733,87.95,27.902,73.03,22.11
2018-10-05 07:00:00,79.47,31.33,1.2618,2.501,87.95,27.902,73.03,22.11
2018-10-05 08:00:00,76.39,31.819,2.8883,2.366,87.95,27.902,73.03,22.11
2018-10-05 09:00:00,75.0,32.324,4.2705,2.446,87.95,27.902,73.03,22.11
2018-10-05 10:00:00,74.9,32.987,4.9872,2.573,87.95,27.902,73.03,22.11
2018-10-05 11:00:00,74.9,33.005,5.2193,2.766,87.95,27.902,73.03,22.11
2018-10-05 12:00:00,72.89,32.103,5.1805,2.884,87.95,27.902,73.03,22.11
2018-10-05 13:00:00,69.95,31.47,4.9931,2.986,87.95,27.902,73.03,22.11
2018-10-05 14:00:00,69.25,31.258,4.6316,3.102,87.95,27.902,73.03,22.11
2018-10-05 15:00:00,75.0,31.1,3.9861,3.294,87.95,27.902,73.03,22.11
2018-10-05 16:00:00,78.09,30.668,2.8477,3.518,87.95,27.902,73.03,22.11
2018-10-05 17:00:00,79.91,30.754,1.3644,3.794,87.95,27.902,73.03,22.11
2018-10-05 18:00:00,79.9,32.334,0.6888,3.812,87.95,27.902,73.03,22.11
2018-10-05 19:00:00,76.89,31.309,0.4538,3.81,87.95,27.902,73.03,22.11
2018-10-05 20:00:00,74.14,28.554,0.4082,3.813,87.95,27.902,73.03,22.11
2018-10-05 21:00:00,68.67,26.604,0.5121,3.795,87.95,27.902,73.03,22.11
2018-10-05 22:00:00,74.9,25.626,0.2974,3.886,87.95,27.902,73.03,22.11
2018-10-05 23:00:00,74.62,24.329,0.1973,3.972,87.95,27.902,73.03,22.11
2018-10-06 00:00:00,73.43,23.217,0.0848,3.986,87.95,27.902,73.03,22.11
2018-10-06 01:00:00,71.01,22.671,0.0497,3.946,87.95,27.902,73.03,22.11
2018-10-06 02:00:00,69.4,22.273,0.0471,3.878,87.95,27.902,73.03,22.11
2018-10-06 03:00:00,65.67,22.029,0.0398,3.856,87.95,27.902,73.03,22.11
2018-10-06 04:00:00,63.8,22.444,0.0278,3.833,87.95,27.902,73.03,22.11
2018-10-06 05:00:00,66.08,23.617,0.0366,3.808,87.95,27.902,73.03,22.11
2018-10-06 06:00:00,68.0,24.481,0.2024,3.689,87.95,27.902,73.03,22.11
2018-10-06 07:00:00,74.14,26.536,1.1629,3.544,87.95,27.902,73.03,22.11
2018-10-06 08:00:00,74.39,27.736,2.7652,3.461,87.95,27.902,73.03,22.11
2018-10-06 09:00:00,73.58,28.252,4.1423,3.839,87.95,27.902,73.03,22.11
2018-10-06 10:00:00,71.99,28.395,4.7956,4.53,87.95,27.902,73.03,22.11
2018-10-06 11:00:00,69.68,28.62,4.9681,5.375,87.95,27.902,73.03,22.11
2018-10-06 12:00:00,61.89,28.027,4.9073,6.014,87.95,27.902,73.03,22.11
2018-10-06 13:00:00,57.51,26.849,4.6767,6.512,87.95,27.902,73.03,22.11
2018-10-06 14:00:00,54.94,26.135,4.2551,6.965,87.95,27.902,73.03,22.11
2018-10-06 15:00:00,59.93,25.832,3.5383,6.979,87.95,27.902,73.03,22.11
2018-10-06 16:00:00,70.0,25.864,2.4336,6.825,87.95,27.902,73.03,22.11
2018-10-06 17:00:00,74.75,26.497,1.1584,6.775,87.95,27.902,73.03,22.11
2018-10-06 18:00:00,75.78,28.586,0.5741,6.795,87.95,27.902,73.03,22.11
2018-10-06 19:00:00,70.0,28.331,0.3602,6.988,87.95,27.902,73.03,22.11
2018-10-06 20:00:00,61.95,26.447,0.3059,7.344,87.95,27.902,73.03,22.11
2018-10-06 21:00:00,61.84,24.795,0.2358,7.481,87.95,27.902,73.03,22.11
2018-10-06 22:00:00,57.87,23.47,0.2107,7.386,87.95,27.902,73.03,22.11
2018-10-06 23:00:00,54.6,22.212,0.1016,7.451,87.95,27.902,73.03,22.11
2018-10-07 00:00:00,53.0,21.177,0.0702,7.567,87.95,27.902,73.03,22.11
2018-10-07 01:00:00,50.4,20.685,0.0231,7.561,87.95,27.902,73.03,22.11
2018-10-07 02:00:00,46.5,20.329,0.0161,7.416,87.95,27.902,73.03,22.11
2018-10-07 03:00:00,46.0,20.206,0.0157,7.172,87.95,27.902,73.03,22.11
2018-10-07 04:00:00,49.97,20.524,0.0204,6.928,87.95,27.902,73.03,22.11
2018-10-07 05:00:00,53.5,21.111,0.0321,6.809,87.95,27.902,73.03,22.11
2018-10-07 06:00:00,54.2,21.247,0.1839,6.76,87.95,27.902,73.03,22.11
2018-10-07 07:00:00,55.98,22.75,1.1052,6.75,87.95,27.902,73.03,22.11
2018-10-07 08:00:00,55.09,23.96,2.8089,6.83,87.95,27.902,73.03,22.11
2018-10-07 09:00:00,55.13,24.8,4.2942,6.989,87.95,27.902,73.03,22.11
2018-10-07 10:00:00,54.06,25.077,4.8797,7.129,87.95,27.902,73.03,22.11
2018-10-07 11:00:00,50.9,25.647,5.047,7.263,87.95,27.902,73.03,22.11
2018-10-07 12:00:00,49.91,25.528,5.0208,7.291,87.95,27.902,73.03,22.11
2018-10-07 13:00:00,49.05,24.486,4.8522,7.304,87.95,27.902,73.03,22.11
2018-10-07 14:00:00,50.21,23.803,4.5255,7.368,87.95,27.902,73.03,22.11
2018-10-07 15:00:00,55.48,23.515,3.9481,7.444,87.95,27.902,73.03,22.11
2018-10-07 16:00:00,63.01,23.735,2.8371,7.481,87.95,27.902,73.03,22.11
2018-10-07 17:00:00,72.2,24.706,1.372,7.491,87.95,27.902,73.03,22.11
2018-10-07 18:00:00,77.07,27.544,0.6938,7.509,87.95,27.902,73.03,22.11
2018-10-07 19:00:00,71.47,27.652,0.4715,7.564,87.95,27.902,73.03,22.11
2018-10-07 20:00:00,69.11,26.343,0.4597,7.57,87.95,27.902,73.03,22.11
2018-10-07 21:00:00,64.02,24.475,0.398,7.448,87.95,27.902,73.03,22.11
2018-10-07 22:00:00,55.88,23.04,0.1986,7.061,88.15,27.218,73.01,21.89
2018-10-07 23:00:00,53.98,22.024,0.1599,6.558,88.15,27.218,73.01,21.89
2018-10-08 00:00:00,51.5,21.26,0.1022,6.066,88.15,27.218,73.01,21.89
2018-10-08 01:00:00,50.39,21.065,0.072,5.787,88.15,27.218,73.01,21.89
2018-10-08 02:00:00,50.39,21.085,0.0482,5.557,88.15,27.218,73.01,21.89
2018-10-08 03:00:00,53.4,21.623,0.0325,5.394,88.15,27.218,73.01,21.89
2018-10-08 04:00:00,62.94,24.054,0.0378,5.358,88.15,27.218,73.01,21.89
2018-10-08 05:00:00,73.67,27.568,0.0439,5.3,88.15,27.218,73.01,21.89
2018-10-08 06:00:00,74.67,29.048,0.1677,4.944,88.15,27.218,73.01,21.89
2018-10-08 07:00:00,74.04,30.106,1.0214,4.475,88.15,27.218,73.01,21.89
2018-10-08 08:00:00,73.0,30.705,2.569,4.095,88.15,27.218,73.01,21.89
2018-10-08 09:00:00,72.88,31.205,3.9077,3.686,88.15,27.218,73.01,21.89
2018-10-08 10:00:00,71.69,31.664,4.556,3.395,88.15,27.218,73.01,21.89
2018-10-08 11:00:00,71.69,31.737,4.7239,3.167,88.15,27.218,73.01,21.89
2018-10-08 12:00:00,70.73,30.832,4.6585,3.094,88.15,27.218,73.01,21.89
2018-10-08 13:00:00,70.53,30.14,4.4741,3.096,88.15,27.218,73.01,21.89
2018-10-08 14:00:00,71.0,29.804,4.1731,3.113,88.15,27.218,73.01,21.89
2018-10-08 15:00:00,74.9,29.747,3.6079,3.171,88.15,27.218,73.01,21.89
2018-10-08 16:00:00,75.0,29.259,2.5665,3.298,88.15,27.218,73.01,21.89
2018-10-08 17:00:00,76.34,29.737,1.2348,3.483,88.15,27.218,73.01,21.89
2018-10-08 18:00:00,79.23,32.048,0.639,3.378,88.15,27.218,73.01,21.89
2018-10-08 19:00:00,78.31,31.115,0.4271,3.179,88.15,27.218,73.01,21.89
2018-10-08 20:00:00,74.27,28.145,0.3973,3.058,88.15,27.218,73.01,21.89
2018-10-08 21:00:00,71.69,25.871,0.3297,2.836,88.15,27.218,73.01,21.89
2018-10-08 22:00:00,68.51,24.826,0.2255,3.304,87.73,26.835,73.98,20.75
2018-10-08 23:00:00,62.51,23.702,0.1237,3.104,87.73,26.835,73.98,20.75
2018-10-09 00:00:00,61.23,22.891,0.0431,2.797,87.73,26.835,73.98,20.75
2018-10-09 01:00:00,60.15,22.669,0.0306,2.483,87.73,26.835,73.98,20.75
2018-10-09 02:00:00,59.76,22.517,0.0295,2.272,87.73,26.835,73.98,20.75
2018-10-09 03:00:00,60.77,22.873,0.0189,2.249,87.73,26.835,73.98,20.75
2018-10-09 04:00:00,74.27,24.877,0.0283,2.317,87.73,26.835,73.98,20.75
2018-10-09 05:00:00,74.25,28.139,0.0233,2.47,87.73,26.835,73.98,20.75
2018-10-09 06:00:00,74.29,29.489,0.125,2.473,87.73,26.835,73.98,20.75
2018-10-09 07:00:00,74.81,30.391,0.8661,2.453,87.73,26.835,73.98,20.75
2018-10-09 08:00:00,74.81,30.821,2.0675,2.529,87.73,26.835,73.98,20.75
2018-10-09 09:00:00,72.2,31.16,3.2079,2.756,87.73,26.835,73.98,20.75
2018-10-09 10:00:00,72.05,31.491,3.6673,3.005,87.73,26.835,73.98,20.75
2018-10-09 11:00:00,71.0,31.412,3.7678,3.371,87.73,26.835,73.98,20.75
2018-10-09 12:00:00,66.72,30.548,3.6305,3.625,87.73,26.835,73.98,20.75
2018-10-09 13:00:00,67.25,29.867,3.3605,3.825,87.73,26.835,73.98,20.75
2018-10-09 14:00:00,70.79,29.566,3.0685,4.024,87.73,26.835,73.98,20.75
2018-10-09 15:00:00,74.27,29.582,2.5455,4.134,87.73,26.835,73.98,20.75
2018-10-09 16:00:00,72.78,29.264,1.6608,4.22,87.73,26.835,73.98,20.75
2018-10-09 17:00:00,74.27,29.807,0.7093,4.272,87.73,26.835,73.98,20.75
2018-10-09 18:00:00,77.62,32.269,0.3241,4.266,87.73,26.835,73.98,20.75
2018-10-09 19:00:00,77.24,31.336,0.232,4.402,87.73,26.835,73.98,20.75
2018-10-09 20:00:00,70.02,28.428,0.1531,4.473,87.73,26.835,73.98,20.75
2018-10-09 21:00:00,63.15,26.115,0.1102,4.408,87.73,26.835,73.98,20.75
2018-10-09 22:00:00,62.47,24.844,0.1589,5.125,86.72,26.22,72.13,19.43
2018-10-09 23:00:00,59.64,23.683,0.1638,5.102,86.72,26.22,72.13,19.43
2018-10-10 00:00:00,58.11,22.895,0.0428,4.609,86.72,26.22,72.13,19.43
2018-10-10 01:00:00,57.63,22.679,0.0308,4.482,86.72,26.22,72.13,19.43
2018-10-10 02:00:00,57.6,22.651,0.0283,4.297,86.72,26.22,72.13,19.43
2018-10-10 03:00:00,56.93,23.06,0.0238,4.284,86.72,26.22,72.13,19.43
2018-10-10 04:00:00,72.16,25.244,0.0277,4.192,86.72,26.22,72.13,19.43
2018-10-10 05:00:00,75.36,28.841,0.036,4.181,86.72,26.22,72.13,19.43
2018-10-10 06:00:00,76.82,30.4,0.1087,4.121,86.72,26.22,72.13,19.43
2018-10-10 07:00:00,77.2,31.208,0.7338,4.049,86.72,26.22,72.13,19.43
2018-10-10 08:00:00,77.54,31.663,1.6643,3.903,86.72,26.22,72.13,19.43
2018-10-10 09:00:00,74.49,32.053,2.5004,4.281,86.72,26.22,72.13,19.43
2018-10-10 10:00:00,73.0,32.466,3.0061,4.628,86.72,26.22,72.13,19.43
2018-10-10 11:00:00,69.39,32.315,3.2589,5.488,86.72,26.22,72.13,19.43
2018-10-10 12:00:00,65.27,31.395,3.3219,6.014,86.72,26.22,72.13,19.43
2018-10-10 13:00:00,61.45,30.777,3.229,6.383,86.72,26.22,72.13,19.43
2018-10-10 14:00:00,61.19,30.432,3.0299,6.636,86.72,26.22,72.13,19.43
2018-10-10 15:00:00,69.3,30.446,2.5641,6.536,86.72,26.22,72.13,19.43
2018-10-10 16:00:00,70.46,29.981,1.6947,6.154,86.72,26.22,72.13,19.43
2018-10-10 17:00:00,73.01,30.505,0.6832,5.793,86.72,26.22,72.13,19.43
2018-10-10 18:00:00,73.82,32.767,0.2361,5.9,86.72,26.22,72.13,19.43
2018-10-10 19:00:00,71.07,31.673,0.2029,6.342,86.72,26.22,72.13,19.43
2018-10-10 20:00:00,62.4,28.659,0.1394,6.826,86.72,26.22,72.13,19.43
2018-10-10 21:00:00,59.63,26.365,0.1219,7.081,86.72,26.22,72.13,19.43
2018-10-10 22:00:00,56.93,24.948,0.0692,7.177,85.47,25.759,69.22,19.85
2018-10-10 23:00:00,53.53,23.698,0.056,7.251,85.47,25.759,69.22,19.85
2018-10-11 00:00:00,50.03,22.869,0.0391,7.344,85.47,25.759,69.22,19.85
2018-10-11 01:00:00,49.67,22.598,0.0278,7.275,85.47,25.759,69.22,19.85
2018-10-11 02:00:00,49.57,22.49,0.0165,7.083,85.47,25.759,69.22,19.85
2018-10-11 03:00:00,49.87,22.878,0.0135,6.874,85.47,25.759,69.22,19.85
2018-10-11 04:00:00,56.12,25.064,0.0099,6.562,85.47,25.759,69.22,19.85
2018-10-11 05:00:00,70.05,28.467,0.0149,6.309,85.47,25.759,69.22,19.85
2018-10-11 06:00:00,72.85,29.985,0.0842,6.263,85.47,25.759,69.22,19.85
2018-10-11 07:00:00,73.36,30.884,0.5423,6.402,85.47,25.759,69.22,19.85
2018-10-11 08:00:00,73.17,31.287,1.1318,6.626,85.47,25.759,69.22,19.85
2018-10-11 09:00:00,70.78,31.696,1.6378,6.971,85.47,25.759,69.22,19.85
2018-10-11 10:00:00,70.15,31.985,1.9741,7.192,85.47,25.759,69.22,19.85
2018-10-11 11:00:00,66.83,31.98,2.1386,7.363,85.47,25.759,69.22,19.85
2018-10-11 12:00:00,62.0,31.021,2.1852,7.107,85.47,25.759,69.22,19.85
2018-10-11 13:00:00,61.46,30.332,2.095,6.628,85.47,25.759,69.22,19.85
2018-10-11 14:00:00,65.06,30.049,1.8456,6.05,85.47,25.759,69.22,19.85
2018-10-11 15:00:00,72.85,29.919,1.4068,5.552,85.47,25.759,69.22,19.85
2018-10-11 16:00:00,73.65,29.434,0.8374,5.103,85.47,25.759,69.22,19.85
2018-10-11 17:00:00,75.0,29.866,0.275,4.806,85.47,25.759,69.22,19.85
2018-10-11 18:00:00,76.44,31.577,0.0985,5.119,85.47,25.759,69.22,19.85
2018-10-11 19:00:00,72.82,30.593,0.0581,5.612,85.47,25.759,69.22,19.85
2018-10-11 20:00:00,69.68,27.952,0.0482,6.284,85.47,25.759,69.22,19.85
2018-10-11 21:00:00,65.03,25.89,0.0387,6.731,85.47,25.759,69.22,19.85
2018-10-11 22:00:00,57.22,25.055,0.0245,7.707,85.71,26.628,69.56,20.35
2018-10-11 23:00:00,54.99,23.898,0.0206,7.835,85.71,26.628,69.56,20.35
2018-10-12 00:00:00,52.25,22.66,0.0179,7.788,85.71,26.628,69.56,20.35
2018-10-12 01:00:00,50.43,22.103,0.0164,7.581,85.71,26.628,69.56,20.35
2018-10-12 02:00:00,50.3,21.697,0.0153,7.347,85.71,26.628,69.56,20.35
2018-10-12 03:00:00,50.3,21.426,0.0169,6.993,85.71,26.628,69.56,20.35
2018-10-12 04:00:00,56.63,21.521,0.0154,6.648,85.71,26.628,69.56,20.35
2018-10-12 05:00:00,65.2,22.016,0.0175,6.311,85.71,26.628,69.56,20.35
2018-10-12 06:00:00,68.01,21.722,0.1078,6.002,85.71,26.628,69.56,20.35
2018-10-12 07:00:00,69.76,23.474,0.6244,5.722,85.71,26.628,69.56,20.35
2018-10-12 08:00:00,69.64,24.634,1.3796,5.552,85.71,26.628,69.56,20.35
2018-10-12 09:00:00,66.14,25.8,2.2985,5.771,85.71,26.628,69.56,20.35
2018-10-12 10:00:00,63.73,25.88,2.9118,6.074,85.71,26.628,69.56,20.35
2018-10-12 11:00:00,56.9,26.778,3.1666,6.383,85.71,26.628,69.56,20.35
2018-10-12 12:00:00,56.64,26.532,3.1577,6.502,85.71,26.628,69.56,20.35
2018-10-12 13:00:00,55.0,25.221,2.9283,6.517,85.71,26.628,69.56,20.35
2018-10-12 14:00:00,56.96,24.484,2.4941,6.466,85.71,26.628,69.56,20.35
2018-10-12 15:00:00,67.32,24.033,1.8377,6.269,85.71,26.628,69.56,20.35
2018-10-12 16:00:00,68.68,24.053,1.1192,5.962,85.71,26.628,69.56,20.35
2018-10-12 17:00:00,70.46,25.203,0.4035,5.69,85.71,26.628,69.56,20.35
2018-10-12 18:00:00,72.82,27.579,0.2004,5.68,85.71,26.628,69.56,20.35
2018-10-12 19:00:00,70.15,27.81,0.1369,5.749,85.71,26.628,69.56,20.35
2018-10-12 20:00:00,67.85,26.431,0.1049,5.82,85.71,26.628,69.56,20.35
2018-10-12 21:00:00,62.41,24.737,0.0825,5.847,85.71,26.628,69.56,20.35
2018-10-12 22:00:00,64.45,23.272,0.0227,5.332,85.71,26.628,69.56,20.35
2018-10-12 23:00:00,57.11,22.156,0.0184,5.389,85.71,26.628,69.56,20.35
2018-10-13 00:00:00,54.87,21.216,0.0445,5.498,85.71,26.628,69.56,20.35
2018-10-13 01:00:00,54.57,20.908,0.0419,5.639,85.71,26.628,69.56,20.35
2018-10-13 02:00:00,54.42,20.732,0.0422,5.851,85.71,26.628,69.56,20.35
2018-10-13 03:00:00,54.17,20.611,0.0475,6.036,85.71,26.628,69.56,20.35
2018-10-13 04:00:00,54.47,21.562,0.0457,6.228,85.71,26.628,69.56,20.35
2018-10-13 05:00:00,58.71,22.278,0.0313,6.376,85.71,26.628,69.56,20.35
2018-10-13 06:00:00,62.9,23.335,0.1794,6.27,85.71,26.628,69.56,20.35
2018-10-13 07:00:00,65.92,25.298,0.9199,6.107,85.71,26.628,69.56,20.35
2018-10-13 08:00:00,64.93,26.803,2.1069,5.965,85.71,26.628,69.56,20.35
2018-10-13 09:00:00,60.46,27.566,3.2199,6.209,85.71,26.628,69.56,20.35
2018-10-13 10:00:00,58.82,27.854,3.9721,6.593,85.71,26.628,69.56,20.35
2018-10-13 11:00:00,58.35,28.031,4.3041,6.981,85.71,26.628,69.56,20.35
2018-10-13 12:00:00,57.19,27.594,4.3331,7.058,85.71,26.628,69.56,20.35
