time_utc,Price,Load_DA,Load_Act,Solar_DA,Solar_Act,WindOff_DA,WindOn_Act,WindOn_DA,WindOff_Act,Coal,NGas,Oil,EUA
2018-09-30 22:00:00,59.53,44.21712,42.92826,0.0,0.0,1.61725,1.63237,4.24187,4.22203,87.93,27.443,73.4,21.32
2018-09-30 23:00:00,56.1,42.76017,41.66959,0.0,0.0,1.6577,2.07803,4.09667,3.93984,87.93,27.443,73.4,21.32
2018-10-01 00:00:00,51.41,42.23956,40.90029,0.0,0.0,1.75024,2.14155,4.15209,3.8632,87.93,27.443,73.4,21.32
2018-10-01 01:00:00,47.38,42.6087,41.73554,0.0,0.0,1.89544,2.19815,4.43632,4.06826,87.93,27.443,73.4,21.32
2018-10-01 02:00:00,47.59,44.29603,43.29532,0.0,0.0,2.13804,2.55636,4.81626,4.53826,87.93,27.443,73.4,21.32
2018-10-01 03:00:00,51.61,48.42587,47.6592,0.0,0.0,2.36837,2.65072,5.27601,5.17758,87.93,27.443,73.4,21.32
2018-10-01 04:00:00,69.13,57.47197,57.00755,0.0,0.0,2.64919,3.50774,5.62504,5.9779,87.93,27.443,73.4,21.32
2018-10-01 05:00:00,77.32,62.66697,63.04868,0.22084,0.20833,2.89581,3.7305,6.08499,6.7784,87.93,27.443,73.4,21.32
2018-10-01 06:00:00,84.97,65.23113,65.72466,1.76631,2.00762,3.15525,4.02044,6.22476,6.64741,87.93,27.443,73.4,21.32
2018-10-01 07:00:00,79.56,66.24516,66.475,4.31246,5.13177,3.40667,4.27552,5.95858,5.86562,87.93,27.443,73.4,21.32
2018-10-01 08:00:00,73.7,67.18186,67.63545,6.7493,8.34388,3.63766,4.2706,6.50805,6.41159,87.93,27.443,73.4,21.32
2018-10-01 09:00:00,71.63,68.52018,69.09722,8.64719,10.20856,3.80387,4.2704,7.60502,8.69426,87.93,27.443,73.4,21.32
2018-10-01 10:00:00,63.15,67.04623,68.80015,9.64539,11.08069,3.90046,4.37663,8.88671,10.45204,87.93,27.443,73.4,21.32
2018-10-01 11:00:00,60.24,66.69784,68.15781,9.63134,11.25575,3.86418,4.29767,10.4339,11.99238,87.93,27.443,73.4,21.32
2018-10-01 12:00:00,56.18,65.36278,67.57171,9.01757,10.63275,3.87086,4.42707,11.92673,14.19104,87.93,27.443,73.4,21.32
2018-10-01 13:00:00,53.0,64.62969,66.4392,7.68131,8.53429,3.94577,4.47775,12.79922,15.46583,87.93,27.443,73.4,21.32
2018-10-01 14:00:00,53.37,62.75262,64.88995,5.42041,5.79509,4.05399,4.27368,13.28561,16.3349,87.93,27.443,73.4,21.32
2018-10-01 15:00:00,60.42,62.73048,64.80675,2.72039,2.83451,4.11134,4.54166,13.5155,15.19984,87.93,27.443,73.4,21.32
2018-10-01 16:00:00,69.93,63.26072,65.59892,0.52712,0.52327,4.14774,4.53766,13.21692,13.57303,87.93,27.443,73.4,21.32
2018-10-01 17:00:00,75.0,63.68319,66.9382,0.00165,0.0009,4.15252,4.40776,13.23958,13.56034,87.93,27.443,73.4,21.32
2018-10-01 18:00:00,65.83,61.95068,64.23026,0.0,0.0,4.14626,4.19954,13.43213,14.32902,87.93,27.443,73.4,21.32
2018-10-01 19:00:00,53.86,58.54745,60.29271,0.0,0.0,4.12033,4.03927,13.50601,14.438,87.93,27.443,73.4,21.32
2018-10-01 20:00:00,46.46,54.12725,56.75447,0.0,0.0,3.90443,3.52539,13.21993,14.26924,87.93,27.443,73.4,21.32
2018-10-01 21:00:00,42.5,50.55894,52.2901,0.0,0.0,3.66575,3.22253,12.79805,14.15627,87.93,27.443,73.4,21.32
2018-10-01 22:00:00,45.1,45.91899,48.82284,0.0,0.0,3.38439,2.88881,12.92348,13.73861,87.63,27.257,73.43,20.95
2018-10-01 23:00:00,44.1,44.29379,47.17114,0.0,0.0,3.16573,2.82725,12.7373,13.14337,87.63,27.257,73.43,20.95
2018-10-02 00:00:00,44.06,43.39182,45.8144,0.0,0.0,3.11095,2.72,12.58969,12.94742,87.63,27.257,73.43,20.95
2018-10-02 01:00:00,43.77,43.77677,46.87742,0.0,0.0,3.25074,3.13083,12.48935,13.46132,87.63,27.257,73.43,20.95
2018-10-02 02:00:00,44.29,44.91195,48.43857,0.0,0.0,3.48773,3.83195,12.62604,14.05023,87.63,27.257,73.43,20.95
2018-10-02 03:00:00,48.13,47.40077,52.9776,0.0,0.0,3.74721,4.55691,12.92726,14.75997,87.63,27.257,73.43,20.95
2018-10-02 04:00:00,57.7,53.79756,61.01159,0.0,0.0,4.09386,4.82796,13.56952,16.05242,87.63,27.257,73.43,20.95
2018-10-02 05:00:00,68.21,58.51483,66.05826,0.32913,0.25115,4.35896,4.74279,14.23563,17.56962,87.63,27.257,73.43,20.95
2018-10-02 06:00:00,70.36,61.37758,68.21473,2.51972,2.41582,4.54091,4.38055,14.93589,18.49823,87.63,27.257,73.43,20.95
2018-10-02 07:00:00,54.53,63.16015,69.27258,5.60204,5.35126,4.55563,3.75247,16.14795,20.2336,87.63,27.257,73.43,20.95
2018-10-02 08:00:00,48.49,64.13306,70.80098,7.87003,7.51696,4.50142,3.39812,18.7763,23.66417,87.63,27.257,73.43,20.95
2018-10-02 09:00:00,46.19,65.68947,72.20297,8.96987,8.79319,4.52041,3.68967,21.79231,26.95813,87.63,27.257,73.43,20.95
2018-10-02 10:00:00,44.15,65.2173,71.72288,9.13044,8.47991,4.51308,3.76517,24.40729,29.53327,87.63,27.257,73.43,20.95
2018-10-02 11:00:00,30.79,64.15759,71.13913,8.43862,7.08629,4.4591,3.69003,26.26603,31.16046,87.63,27.257,73.43,20.95
2018-10-02 12:00:00,27.75,62.68858,70.10047,7.11243,6.16566,4.45665,3.85273,27.51652,31.7713,87.63,27.257,73.43,20.95
2018-10-02 13:00:00,30.74,62.23057,68.90629,5.36857,4.49898,4.50457,3.87133,28.24182,31.72186,87.63,27.257,73.43,20.95
2018-10-02 14:00:00,26.77,60.86636,67.06746,3.47171,2.90551,4.55482,3.86431,28.74066,32.17198,87.63,27.257,73.43,20.95
2018-10-02 15:00:00,38.68,60.42178,66.44082,1.57756,1.36406,4.60394,3.83779,28.69182,31.84178,87.63,27.257,73.43,20.95
2018-10-02 16:00:00,48.52,60.93282,66.77789,0.26983,0.22608,4.76352,3.79514,28.08622,31.45329,87.63,27.257,73.43,20.95
2018-10-02 17:00:00,49.03,61.88265,68.29052,0.00055,0.00023,4.7938,3.80084,27.69459,30.8843,87.63,27.257,73.43,20.95
2018-10-02 18:00:00,45.43,60.38475,65.21304,0.0,0.0,4.81928,3.66457,27.24963,30.93816,87.63,27.257,73.43,20.95
2018-10-02 19:00:00,32.04,56.93158,60.95652,0.0,0.0,4.8407,3.68763,26.78615,30.98207,87.63,27.257,73.43,20.95
2018-10-02 20:00:00,26.22,53.08068,56.6238,0.0,0.0,4.86108,3.67658,25.98744,30.11437,87.63,27.257,73.43,20.95
2018-10-02 21:00:00,1.08,49.25175,52.61083,0.0,0.0,4.8572,3.70036,26.11282,30.17588,87.63,27.257,73.43,20.95
2018-10-02 22:00:00,2.13,43.89544,49.53897,0.0,0.0,4.42803,3.69458,28.95862,30.26127,88.56,27.114,75.18,21.14
2018-10-02 23:00:00,0.1,42.07282,47.67037,0.0,0.0,4.50296,3.72668,28.99454,30.11158,88.56,27.114,75.18,21.14
2018-10-03 00:00:00,0.05,40.90259,46.60331,0.0,0.0,4.59171,3.82492,28.97236,30.44876,88.56,27.114,75.18,21.14
2018-10-03 01:00:00,0.07,40.71249,46.37364,0.0,0.0,4.69489,4.05724,28.62725,29.8151,88.56,27.114,75.18,21.14
2018-10-03 02:00:00,-0.08,40.83002,46.2202,0.0,0.0,4.76417,4.08326,28.40854,29.47193,88.56,27.114,75.18,21.14
2018-10-03 03:00:00,-0.09,40.84114,46.14941,0.0,0.0,4.80936,4.08235,28.09694,29.00083,88.56,27.114,75.18,21.14
2018-10-03 04:00:00,-4.97,40.66435,45.88485,0.0,0.0,4.82797,3.93294,28.07081,29.31492,88.56,27.114,75.18,21.14
2018-10-03 05:00:00,-0.06,42.79071,47.69183,0.18579,0.15583,4.82719,3.59326,27.41292,28.67114,88.56,27.114,75.18,21.14
2018-10-03 06:00:00,0.7,46.56395,50.81006,1.71776,1.77282,4.79889,3.52382,26.83121,27.02072,88.56,27.114,75.18,21.14
2018-10-03 07:00:00,0.91,49.68442,53.71529,4.44997,4.76247,4.75126,3.40622,26.39723,25.89896,88.56,27.114,75.18,21.14
2018-10-03 08:00:00,-0.03,51.37368,55.15184,7.42162,8.37081,4.70534,3.17893,26.39639,25.34359,88.56,27.114,75.18,21.14
2018-10-03 09:00:00,0.03,53.36426,57.23032,10.05932,10.95056,4.78414,3.18936,26.37218,25.69128,88.56,27.114,75.18,21.14
2018-10-03 10:00:00,-0.04,53.12185,56.92301,11.62982,12.17668,4.80671,3.18949,25.85672,25.90812,88.56,27.114,75.18,21.14
2018-10-03 11:00:00,0.0,50.86093,54.60672,12.0747,12.77617,4.64676,3.62142,24.94257,24.92792,88.56,27.114,75.18,21.14
2018-10-03 12:00:00,0.03,49.44308,53.0592,11.54513,12.84773,4.51759,3.7226,23.77962,23.78638,88.56,27.114,75.18,21.14
2018-10-03 13:00:00,5.75,48.84686,52.04443,9.77714,10.97636,4.41555,3.66894,22.21868,22.86634,88.56,27.114,75.18,21.14
2018-10-03 14:00:00,20.28,49.02294,51.51689,6.80471,7.52329,4.31902,3.57194,20.16349,20.57202,88.56,27.114,75.18,21.14
2018-10-03 15:00:00,43.2,49.96796,52.32699,3.23431,3.39759,4.17679,3.71616,17.48391,17.91157,88.56,27.114,75.18,21.14
2018-10-03 16:00:00,63.23,51.2964,54.46928,0.52184,0.54263,3.96583,3.82738,14.27425,14.18352,88.56,27.114,75.18,21.14
2018-10-03 17:00:00,71.44,52.86047,57.08476,0.00084,0.00082,3.78374,3.65354,12.10014,12.42167,88.56,27.114,75.18,21.14
2018-10-03 18:00:00,67.95,51.82287,55.46772,0.0,0.0,3.47269,3.42031,10.81998,11.79397,88.56,27.114,75.18,21.14
2018-10-03 19:00:00,56.88,49.7358,53.11361,0.0,0.0,3.16868,3.39084,10.25679,11.5467,88.56,27.114,75.18,21.14
2018-10-03 20:00:00,62.85,48.26579,51.63976,0.0,0.0,2.89982,2.70736,9.976,11.75718,88.56,27.114,75.18,21.14
2018-10-03 21:00:00,48.72,45.34039,48.00262,0.0,0.0,2.68751,2.11809,9.55739,11.0195,88.56,27.114,75.18,21.14
2018-10-03 22:00:00,53.24,43.47116,45.33396,0.0,0.0,2.34435,1.95176,9.31583,10.10732,87.54,27.471,73.45,21.3
2018-10-03 23:00:00,46.1,42.31075,43.90119,0.0,0.0,2.41572,2.05809,8.95624,9.47538,87.54,27.471,73.45,21.3
2018-10-04 00:00:00,45.6,41.74558,42.994,0.0,0.0,2.52384,2.19869,8.72545,8.79288,87.54,27.471,73.45,21.3
2018-10-04 01:00:00,46.88,42.15033,43.73775,0.0,0.0,2.69615,2.51715,8.3869,8.06106,87.54,27.471,73.45,21.3
2018-10-04 02:00:00,47.53,43.60483,45.34282,0.0,0.0,2.81784,2.78008,8.24115,7.96938,87.54,27.471,73.45,21.3
2018-10-04 03:00:00,50.88,47.47897,49.61133,0.0,0.0,2.76004,2.34166,8.28282,7.71249,87.54,27.471,73.45,21.3
2018-10-04 04:00:00,74.69,56.13069,58.40992,0.0,0.0,2.61714,2.14367,8.41257,7.77558,87.54,27.471,73.45,21.3
2018-10-04 05:00:00,80.15,61.33741,63.52721,0.30418,0.25067,2.43735,1.83788,8.31464,7.60635,87.54,27.471,73.45,21.3
2018-10-04 06:00:00,81.0,63.76024,65.44037,2.92424,2.91771,2.20152,1.37105,7.88133,6.79443,87.54,27.471,73.45,21.3
2018-10-04 07:00:00,82.09,64.32751,66.20148,7.28184,7.33979,2.02365,0.96659,6.93421,5.52635,87.54,27.471,73.45,21.3
2018-10-04 08:00:00,78.96,65.29,67.05454,11.52352,11.34702,1.89044,1.33831,6.24439,4.92526,87.54,27.471,73.45,21.3
2018-10-04 09:00:00,75.34,66.27269,67.78676,14.7316,14.18516,1.92454,1.66095,6.01452,4.76154,87.54,27.471,73.45,21.3
2018-10-04 10:00:00,63.05,66.07637,67.11098,16.4793,16.05463,2.16096,2.05918,6.09307,5.02955,87.54,27.471,73.45,21.3
2018-10-04 11:00:00,54.49,65.2914,66.4559,16.60056,16.72198,2.43214,2.34773,6.22898,5.43333,87.54,27.471,73.45,21.3
2018-10-04 12:00:00,54.4,63.98635,65.02516,15.22581,15.97224,2.67702,2.37696,6.28387,5.62331,87.54,27.471,73.45,21.3
2018-10-04 13:00:00,57.61,63.33557,63.88768,12.48661,13.3566,2.89955,2.11622,6.00323,5.66675,87.54,27.471,73.45,21.3
2018-10-04 14:00:00,66.96,61.69802,62.86021,8.47851,9.1091,3.16361,2.26854,5.60132,5.40783,87.54,27.471,73.45,21.3
2018-10-04 15:00:00,77.23,61.22463,62.91192,3.86593,4.08558,3.34239,2.48771,5.25988,5.07855,87.54,27.471,73.45,21.3
2018-10-04 16:00:00,80.25,61.88513,63.7101,0.5478,0.54594,3.4026,2.4546,5.22314,4.92095,87.54,27.471,73.45,21.3
2018-10-04 17:00:00,88.08,63.41698,66.13559,0.00048,0.00013,3.41345,2.7316,5.49264,5.25121,87.54,27.471,73.45,21.3
2018-10-04 18:00:00,80.67,61.15953,63.66684,0.0,0.0,3.42862,2.69136,5.96133,6.24747,87.54,27.471,73.45,21.3
2018-10-04 19:00:00,72.22,57.81643,59.61216,0.0,0.0,3.49036,2.84676,6.54693,6.70203,87.54,27.471,73.45,21.3
2018-10-04 20:00:00,53.98,54.1132,55.45118,0.0,0.0,3.55834,3.39996,6.9722,7.00326,87.54,27.471,73.45,21.3
2018-10-04 21:00:00,52.25,49.54064,51.73176,0.0,0.0,3.6385,3.97447,7.32252,7.87097,87.54,27.471,73.45,21.3
2018-10-04 22:00:00,49.57,48.51112,48.6887,0.0,0.0,4.04692,4.07619,9.04304,8.63649,87.95,27.902,73.03,22.11
2018-10-04 23:00:00,51.16,46.77741,46.77139,0.0,0.0,4.07874,4.20387,9.3928,9.00472,87.95,27.902,73.03,22.11
2018-10-05 00:00:00,48.91,45.83729,46.40132,0.0,0.0,4.03366,3.98106,9.56744,9.30363,87.95,27.902,73.03,22.11
2018-10-05 01:00:00,47.36,46.06222,46.7363,0.0,0.0,3.90622,3.5294,9.51035,9.70828,87.95,27.902,73.03,22.11
2018-10-05 02:00:00,48.28,47.33505,48.14897,0.0,0.0,3.74312,3.23824,9.35779,9.54288,87.95,27.902,73.03,22.11
2018-10-05 03:00:00,54.18,50.324,51.57493,0.0,0.0,3.53384,2.92074,9.16721,9.16519,87.95,27.902,73.03,22.11
2018-10-05 04:00:00,63.62,57.51168,59.17292,0.0,0.0,3.32787,2.45864,8.96443,8.65455,87.95,27.902,73.03,22.11
2018-10-05 05:00:00,78.87,63.01848,64.2769,0.36424,0.31815,3.18876,2.33368,8.64001,8.58323,87.95,27.902,73.03,22.11
2018-10-05 06:00:00,79.74,65.85483,66.47347,3.96147,4.1187,3.10045,2.24937,7.85215,7.99816,87.95,27.902,73.03,22.11
2018-10-05 07:00:00,74.5,66.63054,66.7469,10.30292,10.67444,3.10504,2.38959,6.21876,6.26616,87.95,27.902,73.03,22.11
2018-10-05 08:00:00,55.42,67.12797,67.417,16.33787,16.85146,3.13799,2.25614,4.24537,4.1687,87.95,27.902,73.03,22.11
2018-10-05 09:00:00,50.21,68.02351,67.77022,20.59964,21.15341,3.09166,2.20969,3.53406,3.42404,87.95,27.902,73.03,22.11
2018-10-05 10:00:00,46.64,67.08619,66.69408,22.68058,23.29034,2.94173,2.11173,3.5106,3.73408,87.95,27.902,73.03,22.11
2018-10-05 11:00:00,50.72,65.95814,65.42865,22.78646,23.33798,2.70026,1.75459,3.39395,4.29034,87.95,27.902,73.03,22.11
2018-10-05 12:00:00,48.24,64.54792,63.41506,20.96355,21.38445,2.3949,1.74624,3.2429,4.32656,87.95,27.902,73.03,22.11
2018-10-05 13:00:00,48.55,63.92048,62.67653,17.31991,17.50568,2.03016,1.39679,3.03702,4.37236,87.95,27.902,73.03,22.11
2018-10-05 14:00:00,54.98,62.70817,61.50142,11.75998,11.731,1.68588,1.22484,2.86787,4.08567,87.95,27.902,73.03,22.11
2018-10-05 15:00:00,74.99,62.18926,60.46584,5.264,5.02405,1.39173,1.17573,3.06542,3.90367,87.95,27.902,73.03,22.11
2018-10-05 16:00:00,78.66,62.42257,61.32741,0.72214,0.59139,1.17602,1.14678,3.97954,4.54027,87.95,27.902,73.03,22.11
2018-10-05 17:00:00,82.96,63.42278,63.9264,0.00106,2e-05,0.99453,1.00838,5.37496,7.10308,87.95,27.902,73.03,22.11
2018-10-05 18:00:00,79.9,61.25584,61.62038,0.0,0.0,0.86852,0.85265,6.83482,9.6152,87.95,27.902,73.03,22.11
2018-10-05 19:00:00,65.08,57.8664,58.19086,0.0,0.0,0.82174,0.80035,8.02099,11.28104,87.95,27.902,73.03,22.11
2018-10-05 20:00:00,59.86,54.22539,54.54736,0.0,0.0,0.78158,0.70883,8.60186,11.88493,87.95,27.902,73.03,22.11
2018-10-05 21:00:00,54.7,50.19796,50.54304,0.0,0.0,0.69296,0.62036,8.7739,11.76758,87.95,27.902,73.03,22.11
2018-10-05 22:00:00,50.1,47.08324,47.19322,0.0,0.0,0.52082,0.49026,9.46007,10.80457,87.95,27.902,73.03,22.11
2018-10-05 23:00:00,52.98,45.09605,45.09479,0.0,0.0,0.41195,0.30887,8.86996,10.04776,87.95,27.902,73.03,22.11
2018-10-06 00:00:00,51.52,43.88907,43.76567,0.0,0.0,0.31473,0.23869,8.34295,9.49178,87.95,27.902,73.03,22.11
2018-10-06 01:00:00,51.0,43.61428,43.28057,0.0,0.0,0.2471,0.2012,7.78898,8.74274,87.95,27.902,73.03,22.11
2018-10-06 02:00:00,50.0,43.92518,43.50975,0.0,0.0,0.19853,0.17865,7.50866,8.06695,87.95,27.902,73.03,22.11
2018-10-06 03:00:00,46.91,44.31188,44.33546,0.0,0.0,0.19178,0.15342,7.46595,7.60143,87.95,27.902,73.03,22.11
2018-10-06 04:00:00,53.03,46.01517,46.62767,0.0,0.0,0.23604,0.14439,7.61158,7.44539,87.95,27.902,73.03,22.11
2018-10-06 05:00:00,62.37,48.97384,49.34265,0.36695,0.26136,0.30054,0.17448,7.72605,7.8023,87.95,27.902,73.03,22.11
2018-10-06 06:00:00,63.98,52.7673,52.69446,3.89801,3.40898,0.36749,0.18658,7.42521,7.86441,87.95,27.902,73.03,22.11
2018-10-06 07:00:00,70.72,55.73267,54.62347,9.91972,9.17604,0.41124,0.17066,5.91025,6.7375,87.95,27.902,73.03,22.11
2018-10-06 08:00:00,64.79,56.7925,55.88902,15.39175,14.44999,0.43947,0.22653,4.04954,4.38366,87.95,27.902,73.03,22.11
2018-10-06 09:00:00,59.06,57.56488,56.78868,19.16251,18.0085,0.48132,0.46553,3.31245,3.02561,87.95,27.902,73.03,22.11
2018-10-06 10:00:00,58.0,56.14148,56.04802,20.85542,19.58282,0.55073,0.62281,3.60084,2.83692,87.95,27.902,73.03,22.11
2018-10-06 11:00:00,51.51,54.42464,53.92117,20.55616,19.16038,0.64858,0.74068,4.12293,3.25007,87.95,27.902,73.03,22.11
2018-10-06 12:00:00,50.2,53.14053,52.11487,18.42258,16.90403,0.76229,0.82656,4.49156,3.58036,87.95,27.902,73.03,22.11
2018-10-06 13:00:00,49.23,53.00145,51.47348,14.66606,13.0866,0.85651,0.74474,4.73512,4.02025,87.95,27.902,73.03,22.11
2018-10-06 14:00:00,54.81,52.67628,51.26814,9.53607,8.05285,1.0014,1.01182,4.76608,3.66035,87.95,27.902,73.03,22.11
2018-10-06 15:00:00,59.93,52.88316,52.20535,4.0736,2.95083,1.22902,1.71378,4.63092,3.07224,87.95,27.902,73.03,22.11
2018-10-06 16:00:00,72.06,53.9981,53.49229,0.53096,0.34444,1.50316,1.84389,4.84485,3.50557,87.95,27.902,73.03,22.11
2018-10-06 17:00:00,82.27,55.35458,55.54518,0.00053,2e-05,1.84228,2.39759,5.58008,4.49721,87.95,27.902,73.03,22.11
2018-10-06 18:00:00,70.6,53.2929,52.99173,0.0,0.0,2.26792,3.89128,6.41408,5.88289,87.95,27.902,73.03,22.11
2018-10-06 19:00:00,61.39,50.87321,50.47996,0.0,0.0,2.87359,4.32696,6.90555,6.75027,87.95,27.902,73.03,22.11
2018-10-06 20:00:00,57.02,48.84137,48.15553,0.0,0.0,3.50654,4.38152,7.41777,7.58642,87.95,27.902,73.03,22.11
2018-10-06 21:00:00,46.46,45.68252,44.78884,0.0,0.0,3.8729,4.02722,8.05122,8.97514,87.95,27.902,73.03,22.11
2018-10-06 22:00:00,50.49,43.55821,41.35381,0.0,0.0,4.09559,3.23461,8.85006,10.01821,87.95,27.902,73.03,22.11
2018-10-06 23:00:00,47.11,41.85624,39.63537,0.0,0.0,3.72688,2.83686,9.69187,10.83026,87.95,27.902,73.03,22.11
2018-10-07 00:00:00,45.75,40.90937,38.6065,0.0,0.0,3.38155,2.63392,10.11619,11.90862,87.95,27.902,73.03,22.11
2018-10-07 01:00:00,43.02,40.64761,38.70915,0.0,0.0,3.20884,3.20841,9.85816,11.83873,87.95,27.902,73.03,22.11
2018-10-07 02:00:00,42.5,40.96196,39.19717,0.0,0.0,3.15838,3.13011,9.51374,12.58738,87.95,27.902,73.03,22.11
2018-10-07 03:00:00,43.8,41.09092,39.96183,0.0,0.0,3.14086,3.01645,9.09847,12.4261,87.95,27.902,73.03,22.11
2018-10-07 04:00:00,44.6,41.77427,40.89613,0.0,0.0,3.11193,2.95812,8.60614,12.40488,87.95,27.902,73.03,22.11
2018-10-07 05:00:00,46.56,43.43058,43.07308,0.189,0.12767,3.03467,2.8271,8.2568,12.1858,87.95,27.902,73.03,22.11
2018-10-07 06:00:00,50.71,47.03235,46.43622,2.20089,2.08705,2.6945,2.45201,7.7418,11.02241,87.95,27.902,73.03,22.11
2018-10-07 07:00:00,55.98,50.46917,48.90668,6.0051,5.81265,2.08558,2.1762,6.76235,9.83293,87.95,27.902,73.03,22.11
2018-10-07 08:00:00,55.09,51.98193,50.5999,9.92329,9.86306,1.48422,1.44674,6.13264,9.30558,87.95,27.902,73.03,22.11
2018-10-07 09:00:00,55.13,53.92867,52.61332,13.05654,12.67772,1.01047,0.80615,5.78512,9.33209,87.95,27.902,73.03,22.11
2018-10-07 10:00:00,54.06,53.00732,51.72392,14.90403,14.03587,0.71047,0.73864,5.36825,7.96458,87.95,27.902,73.03,22.11
2018-10-07 11:00:00,50.9,51.36145,49.53526,15.21853,14.16441,0.48299,0.49038,4.88187,6.94672,87.95,27.902,73.03,22.11
2018-10-07 12:00:00,49.91,50.15978,48.06028,14.12752,12.928,0.31611,0.42989,4.48467,5.52361,87.95,27.902,73.03,22.11
2018-10-07 13:00:00,49.05,49.61868,46.91299,11.65718,10.56789,0.21869,0.17904,4.1851,4.85879,87.95,27.902,73.03,22.11
2018-10-07 14:00:00,50.21,49.24243,46.87517,7.8378,6.86658,0.14217,0.08947,3.97323,4.01782,87.95,27.902,73.03,22.11
2018-10-07 15:00:00,55.48,49.9356,48.40995,3.41793,2.99271,0.08327,0.04274,3.91425,3.32023,87.95,27.902,73.03,22.11
2018-10-07 16:00:00,70.0,51.71977,50.79971,0.39868,0.34456,0.05539,0.04335,4.09449,3.01287,87.95,27.902,73.03,22.11
2018-10-07 17:00:00,80.94,53.62606,53.07638,0.00011,1e-05,0.04477,0.11419,4.37068,3.39802,87.95,27.902,73.03,22.11
2018-10-07 18:00:00,77.07,52.13762,50.97941,0.0,0.0,0.07875,0.29206,4.34358,3.60778,87.95,27.902,73.03,22.11
2018-10-07 19:00:00,71.47,50.30228,48.87246,0.0,0.0,0.18928,0.64593,4.07486,3.43642,87.95,27.902,73.03,22.11
2018-10-07 20:00:00,68.3,48.7998,47.84118,0.0,0.0,0.38587,1.32934,3.76897,3.34577,87.95,27.902,73.03,22.11
2018-10-07 21:00:00,59.91,45.44219,45.09832,0.0,0.0,0.68067,2.19903,3.54018,3.61655,87.95,27.902,73.03,22.11
2018-10-07 22:00:00,55.59,42.25039,43.38177,0.0,0.0,2.03458,2.79185,3.06757,4.04959,88.15,27.218,73.01,21.89
2018-10-07 23:00:00,50.3,40.8879,42.13611,0.0,0.0,2.55118,3.5422,3.23114,4.02306,88.15,27.218,73.01,21.89
2018-10-08 00:00:00,50.16,40.30224,41.85255,0.0,0.0,2.9671,3.75993,3.46485,4.17547,88.15,27.218,73.01,21.89
2018-10-08 01:00:00,47.32,40.77963,42.35437,0.0,0.0,3.26888,3.67735,3.73781,4.5466,88.15,27.218,73.01,21.89
2018-10-08 02:00:00,47.94,42.50831,44.66619,0.0,0.0,3.48115,3.79013,4.08428,4.93989,88.15,27.218,73.01,21.89
2018-10-08 03:00:00,51.14,46.65287,49.21198,0.0,0.0,3.61624,4.10224,4.40193,5.16672,88.15,27.218,73.01,21.89
2018-10-08 04:00:00,62.79,55.56755,58.44017,0.0,0.0,3.70165,4.32451,4.63061,5.89694,88.15,27.218,73.01,21.89
2018-10-08 05:00:00,79.98,61.24532,64.64252,0.24136,0.16146,3.80958,4.37294,4.76702,6.23215,88.15,27.218,73.01,21.89
2018-10-08 06:00:00,82.42,64.13627,66.88899,2.85429,2.53419,3.91176,4.22108,4.55456,6.16352,88.15,27.218,73.01,21.89
2018-10-08 07:00:00,81.58,64.84856,67.16345,8.0958,6.69739,4.00846,4.16531,3.82294,5.45305,88.15,27.218,73.01,21.89
2018-10-08 08:00:00,66.89,65.71949,67.97398,13.498,11.02953,4.10426,4.12685,3.15016,3.79746,88.15,27.218,73.01,21.89
2018-10-08 09:00:00,52.06,67.03752,68.72492,17.634,14.58224,4.16235,4.10628,2.94308,3.20547,88.15,27.218,73.01,21.89
2018-10-08 10:00:00,51.57,65.3452,67.63371,19.88321,17.19152,4.16793,4.04554,2.97534,3.37115,88.15,27.218,73.01,21.89
2018-10-08 11:00:00,49.96,65.01125,66.48316,20.25803,18.44447,4.15942,3.95866,2.93294,3.34373,88.15,27.218,73.01,21.89
2018-10-08 12:00:00,52.07,63.8233,65.64656,18.74859,17.51505,4.13419,3.89968,2.82224,3.30948,88.15,27.218,73.01,21.89
2018-10-08 13:00:00,52.81,62.89407,64.5788,15.38704,14.46553,4.06726,4.11558,2.67411,3.17775,88.15,27.218,73.01,21.89
2018-10-08 14:00:00,61.52,60.6263,62.90744,10.20395,9.15702,3.96127,4.18448,2.45693,2.71097,88.15,27.218,73.01,21.89
2018-10-08 15:00:00,74.9,61.21431,63.08825,4.29341,3.50919,3.85895,4.3646,2.35036,2.40843,88.15,27.218,73.01,21.89
2018-10-08 16:00:00,85.37,61.72162,64.65733,0.47476,0.31803,3.7739,4.43372,2.57544,2.75466,88.15,27.218,73.01,21.89
2018-10-08 17:00:00,102.01,62.87763,67.00331,0.00025,0.0,3.67356,4.42975,3.07092,3.54313,88.15,27.218,73.01,21.89
2018-10-08 18:00:00,85.77,60.54672,63.52406,0.0,0.0,3.49869,4.13266,3.56338,4.10834,88.15,27.218,73.01,21.89
2018-10-08 19:00:00,78.1,57.37984,59.4866,0.0,0.0,3.26318,3.71966,3.9037,4.5246,88.15,27.218,73.01,21.89
2018-10-08 20:00:00,58.01,53.10694,55.08481,0.0,0.0,3.02343,3.53405,4.04107,4.51611,88.15,27.218,73.01,21.89
2018-10-08 21:00:00,52.95,49.42377,50.63236,0.0,0.0,2.87641,3.37523,4.08636,4.55953,88.15,27.218,73.01,21.89
2018-10-08 22:00:00,56.77,47.07806,47.83254,0.0,0.0,3.05295,3.19071,4.43686,4.57925,87.73,26.835,73.98,20.75
